Time (s),Voltage (V),Current (mA)
12.242,0.281,1.256075
12.3409,0.2725,1.204673
12.4429,0.2609,1.16215
12.5451,0.2523,1.121963
12.6439,0.2413,1.073364
12.746,0.2291,1.021963
12.8449,0.2242,0.985047
12.9468,0.2114,0.928037
13.0492,0.1998,0.879439
13.1474,0.1876,0.830841
13.2501,0.1802,0.793458
13.3522,0.1711,0.753738
13.451,0.1588,0.707944
13.5534,0.1521,0.656542
13.6552,0.1387,0.614019
13.7538,0.1301,0.568224
13.8564,0.121,0.528037
13.9584,0.11,0.48271
14.0571,0.0996,0.428037
14.1597,0.0916,0.373832
14.2614,0.0806,0.328505
14.3602,0.0715,0.291121
14.4626,0.0617,0.234112
14.5644,0.0513,0.18271
14.6629,0.0415,0.142523
14.7656,0.0324,0.105607
14.8679,0.0196,0.051402
14.9662,0.0116,0.005607
15.0688,0.0024,-0.036916
15.1296,-0.0006,-0.034112
15.232,0.011,0.022897
15.3343,0.0214,0.057009
15.4367,0.0324,0.1
15.5391,0.0397,0.13972
15.6382,0.0538,0.2
15.7406,0.0623,0.234112
15.8428,0.069,0.293925
15.9452,0.0819,0.33972
16.0474,0.0898,0.385514
16.15,0.1014,0.428037
16.2524,0.1118,0.476636
16.3541,0.121,0.528037
16.4569,0.1344,0.576636
16.5593,0.143,0.619626
16.6615,0.1552,0.653738
16.7637,0.1631,0.710748
16.8627,0.1741,0.750935
16.965,0.1808,0.793458
17.0676,0.1924,0.848131
17.1698,0.2047,0.899065
17.2722,0.2126,0.953738
17.3747,0.2254,0.993458
17.477,0.2322,1.030841
17.5793,0.2444,1.085047
17.6813,0.2517,1.124766
17.7839,0.2627,1.170561
17.8862,0.2761,1.213551
17.9847,0.2841,1.264953
18.0908,0.2933,1.313084
18.1899,0.3049,1.370561
18.2922,0.3134,1.415888
18.3947,0.3238,1.453271
18.4968,0.3342,1.498598
18.5993,0.3458,1.538785
18.7013,0.3562,1.590187
18.8037,0.3647,1.630374
18.9061,0.3751,1.678505
19.0084,0.3818,1.738785
19.1105,0.3928,1.772897
19.2096,0.4032,1.821495
19.3119,0.4167,1.872897
19.4144,0.4252,1.921495
19.5167,0.4374,1.958411
19.6194,0.4472,2.024299
19.7213,0.4564,2.061215
19.824,0.4649,2.095327
19.9262,0.4765,2.155607
20.0284,0.4869,2.195327
20.1305,0.4961,2.25514
20.1801,0.4973,2.25514
20.2824,0.5046,2.280841
20.3851,0.5181,2.338318
20.4868,0.5279,2.383645
20.5892,0.5376,2.429439
20.6919,0.5474,2.475234
20.7945,0.5572,2.526636
20.8963,0.5676,2.575234
20.9984,0.578,2.621028
21.1009,0.5908,2.663551
21.1995,0.5993,2.709346
21.302,0.6085,2.75514
21.4049,0.6219,2.814953
21.5073,0.6287,2.860748
21.61,0.6391,2.909346
21.7115,0.6513,2.957477
21.8139,0.661,3.003271
21.9161,0.672,3.049065
22.0183,0.6818,3.09486
22.1207,0.691,3.131776
22.2229,0.7014,3.183178
22.3219,0.7093,3.228972
22.4242,0.7203,3.27757
22.5265,0.7307,3.322897
22.6292,0.7405,3.368692
22.7313,0.7502,3.414486
22.8339,0.7619,3.46028
22.936,0.7735,3.505607
23.0383,0.7796,3.551402
23.1408,0.7924,3.597196
23.2431,0.8003,3.642991
23.3454,0.8132,3.688318
23.4476,0.8205,3.736916
23.5465,0.8327,3.78271
23.6546,0.8431,3.83972
23.8909,0.8511,3.88271
23.9639,0.862,3.92243
24.03,0.8724,3.973832
24.0874,0.8822,4.016822
24.1693,0.892,4.068224
24.2631,0.9018,4.116822
24.3653,0.9121,4.168224
24.4678,0.9231,4.216822
24.5699,0.9348,4.259346
24.6689,0.9433,4.307944
24.7715,0.9549,4.356542
24.8739,0.9659,4.396729
24.976,0.9751,4.439252
25.0784,0.9842,4.482243
25.1808,0.994,4.528037
25.2421,0.9946,4.536449
25.3442,0.9855,4.48785
25.443,0.9739,4.44486
25.5451,0.9641,4.396729
25.6472,0.9543,4.353738
25.7463,0.9457,4.307944
25.8482,0.9341,4.259346
25.9504,0.9244,4.214019
26.0493,0.9152,4.171028
26.1513,0.906,4.125234
26.2534,0.8957,4.076636
26.3521,0.8847,4.028037
26.4543,0.8749,3.98271
26.5564,0.8627,3.925701
26.6553,0.8541,3.879907
26.7576,0.8449,3.842523
26.8594,0.8339,3.785514
26.9583,0.8229,3.742991
27.0606,0.8132,3.702804
27.159,0.804,3.657009
27.2615,0.7942,3.620093
27.3637,0.7832,3.565888
27.4657,0.7728,3.525701
27.5647,0.7637,3.477103
27.6667,0.7515,3.420093
27.7687,0.7429,3.37757
27.8676,0.7331,3.337383
27.9698,0.7221,3.297196
28.0684,0.7124,3.245794
28.1709,0.7044,3.200467
28.2729,0.6959,3.146262
28.3716,0.6867,3.103271
28.4738,0.6739,3.054673
28.5759,0.6653,3.003271
28.6746,0.6562,2.966355
28.7769,0.6427,2.917757
28.8792,0.6329,2.880374
28.9782,0.6232,2.835047
29.0805,0.614,2.792056
29.1913,0.6036,2.729439
29.2812,0.5938,2.683645
29.3835,0.5841,2.640654
29.4853,0.5731,2.592056
29.5844,0.5596,2.546729
29.6867,0.5499,2.500935
29.7884,0.5413,2.45514
29.908,0.5309,2.406542
30.0387,0.5205,2.361215
30.1332,0.5114,2.318224
30.2396,0.501,2.27243
30.3334,0.4924,2.223832
30.4198,0.4826,2.186916
30.5052,0.4717,2.129907
30.5957,0.4637,2.081308
30.6977,0.4515,2.035514
30.7977,0.4423,1.995794
30.9433,0.4307,1.952804
31.0824,0.4185,1.895794
31.2028,0.4093,1.852804
31.2712,0.4026,1.809813
31.3203,0.3898,1.770093
31.4022,0.3788,1.721495
31.5045,0.3696,1.670093
31.6067,0.3605,1.627103
31.7053,0.3513,1.581776
31.8077,0.3403,1.538785
31.9098,0.3317,1.487383
32.0084,0.3232,1.444393
32.1106,0.3122,1.392991
32.2127,0.3012,1.34486
32.3115,0.2933,1.299065
32.4138,0.2823,1.256075
32.5159,0.27,1.204673
32.6146,0.2615,1.158879
32.7169,0.2511,1.110748
32.8152,0.2419,1.073364
32.9177,0.2285,1.02757
33.0198,0.2193,0.979439
33.122,0.212,0.933645
33.2208,0.1998,0.885047
33.3229,0.19,0.839252
33.4215,0.1808,0.799533
33.5239,0.1723,0.753738
33.6261,0.1619,0.699533
33.7282,0.1509,0.656542
33.8269,0.1417,0.610748
33.9291,0.1326,0.562617
34.0313,0.121,0.50514
34.1302,0.1118,0.468224
34.2323,0.1014,0.42243
34.3308,0.091,0.362617
34.4334,0.0806,0.331308
34.5354,0.0709,0.285514
34.634,0.0605,0.23972
34.7363,0.0513,0.18271
34.8384,0.0403,0.151402
34.937,0.0324,0.102804
35.0394,0.022,0.057009
35.1414,0.011,0.008411
35.2401,0.0012,-0.031308
35.293,0.0024,-0.034112
35.3955,0.0122,0.005607
35.4982,0.0226,0.057009
35.6,0.0312,0.114019
35.7023,0.0409,0.13972
35.8026,0.0519,0.2
35.9048,0.0623,0.245327
36.0067,0.0739,0.288318
36.1093,0.0819,0.336916
36.2116,0.0929,0.362617
36.3142,0.1033,0.419626
36.4158,0.1118,0.468224
36.5181,0.121,0.519626
36.6206,0.1326,0.573832
36.7231,0.1448,0.62243
36.8252,0.1527,0.66215
36.9272,0.1631,0.713551
37.0269,0.1729,0.756542
37.1288,0.1845,0.799533
37.2308,0.1943,0.842056
37.3338,0.2059,0.88785
37.4361,0.2138,0.942056
37.5385,0.2224,0.98785
37.6399,0.2328,1.033645
37.7428,0.2432,1.078972
37.8448,0.2554,1.124766
37.9474,0.2664,1.173364
38.0463,0.2755,1.235981
38.1487,0.2847,1.256075
38.2512,0.2957,1.313084
38.3537,0.3043,1.347664
38.4557,0.3134,1.418692
38.5588,0.3238,1.450467
38.6608,0.3348,1.507477
38.7632,0.3464,1.556075
38.865,0.3556,1.590187
38.9669,0.3666,1.641589
39.0703,0.3751,1.681308
39.172,0.3825,1.73271
39.2703,0.3953,1.778505
39.3732,0.4051,1.821495
39.476,0.4161,1.875701
39.5783,0.4264,1.924299
39.6802,0.4338,1.972897
39.7828,0.4454,2.012617
39.8888,0.457,2.061215
39.9876,0.4704,2.104206
40.09,0.4778,2.146729
40.1922,0.4863,2.198131
40.2945,0.4961,2.249533
