Time (s),Voltage (V),Current (mA)
16.6941,-0.991,-4.570561
16.8166,-0.9897,-4.556542
16.9357,-0.991,-4.56215
17.0547,-0.9891,-4.576636
17.1767,-0.9903,-4.573364
17.2959,-0.9885,-4.550935
17.4151,-0.991,-4.567757
17.5372,-0.9903,-4.567757
17.6557,-0.9922,-4.570561
17.7753,-0.9903,-4.567757
17.8939,-0.9916,-4.564953
18.0167,-0.9891,-4.570561
18.1357,-0.9891,-4.56215
18.2547,-0.9916,-4.556542
18.3768,-0.9903,-4.573364
18.4959,-0.9897,-4.56215
18.615,-0.991,-4.567757
18.7369,-0.9891,-4.559346
18.8562,-0.9897,-4.567757
18.9755,-0.9897,-4.564953
19.0941,-0.991,-4.564953
19.2166,-0.9885,-4.567757
19.3355,-0.9916,-4.567757
19.4547,-0.9897,-4.567757
19.5766,-0.9934,-4.564953
19.6963,-0.9916,-4.559346
19.8152,-0.9934,-4.573364
19.9341,-0.9903,-4.567757
20.0562,-0.991,-4.573364
20.1755,-0.9922,-4.579439
20.2943,-0.9916,-4.556542
20.4161,-0.9891,-4.573364
20.536,-0.991,-4.559346
20.6553,-0.991,-4.56215
20.777,-0.9885,-4.56215
20.8958,-0.9903,-4.567757
21.0151,-0.9903,-4.56215
21.1337,-0.991,-4.570561
21.2564,-0.9916,-4.559346
21.3759,-0.9891,-4.567757
21.4948,-0.9916,-4.56215
21.6161,-0.9928,-4.550935
21.7352,-0.9897,-4.564953
21.855,-0.9891,-4.559346
21.9771,-0.9897,-4.570561
22.0961,-0.991,-4.553738
22.2155,-0.9903,-4.570561
22.3336,-0.9922,-4.570561
22.4564,-0.9897,-4.56215
22.5761,-0.991,-4.564953
22.6944,-0.9922,-4.570561
22.8169,-0.9916,-4.567757
22.9361,-0.9903,-4.570561
23.0551,-0.9897,-4.553738
23.1741,-0.9903,-4.56215
23.2962,-0.991,-4.567757
23.4155,-0.9916,-4.573364
23.5342,-0.9891,-4.567757
23.6567,-0.9916,-4.570561
23.776,-0.9891,-4.550935
23.8945,-0.9903,-4.56215
24.0169,-0.9934,-4.570561
24.1354,-0.9891,-4.570561
24.2549,-0.9885,-4.570561
24.3767,-0.9891,-4.567757
24.4965,-0.9916,-4.564953
24.6152,-0.9916,-4.576636
24.7345,-0.991,-4.573364
24.8565,-0.9891,-4.559346
24.9758,-0.9922,-4.56215
25.0946,-0.9903,-4.56215
25.217,-0.9934,-4.564953
25.3356,-0.9891,-4.579439
25.4552,-0.9928,-4.567757
25.5771,-0.991,-4.564953
25.6966,-0.9922,-4.56215
25.8155,-0.991,-4.56215
25.9344,-0.9922,-4.579439
26.0567,-0.9916,-4.56215
26.1757,-0.9916,-4.556542
26.2954,-0.991,-4.564953
26.4169,-0.9891,-4.56215
26.536,-0.991,-4.573364
26.6553,-0.9891,-4.570561
26.7773,-0.9922,-4.564953
26.8966,-0.9885,-4.559346
27.0154,-0.9916,-4.573364
27.1343,-0.9891,-4.570561
27.2563,-0.9903,-4.56215
27.3755,-0.991,-4.567757
27.4947,-0.9903,-4.567757
27.6139,-0.9897,-4.567757
27.7363,-0.9922,-4.567757
27.8549,-0.9897,-4.559346
27.9742,-0.9922,-4.56215
28.0964,-0.9897,-4.559346
28.2164,-0.9897,-4.56215
28.3346,-0.9891,-4.56215
28.4567,-0.9897,-4.570561
28.5758,-0.9897,-4.570561
28.6951,-0.9916,-4.56215
28.8134,-0.9916,-4.570561
28.9364,-0.9916,-4.56215
29.0548,-0.991,-4.56215
29.1742,-0.9916,-4.567757
29.2965,-0.991,-4.567757
29.4158,-0.991,-4.567757
29.5342,-0.9922,-4.576636
29.6569,-0.9916,-4.564953
29.7761,-0.9903,-4.564953
29.8948,-0.9897,-4.564953
