Time (s),Voltage (V),Current (mA)
143.7924,-0.906664,-4.401096
144.126,-0.923387,-4.414136
144.4567,-0.929668,-4.443884
144.7838,-0.932469,-4.479879
145.118,-0.939617,-4.512641
145.4466,-0.947152,-4.545951
145.7776,-0.941937,-4.595697
146.111,-0.947398,-4.637389
146.4455,-0.95641,-4.654537
146.7814,-0.949309,-4.674863
147.1107,-0.956363,-4.615146
147.4405,-0.947574,-4.578603
147.7681,-0.942676,-4.55247
148.122,-0.943695,-4.50382
148.4527,-0.935902,-4.471332
148.778,-0.930078,-4.442953
149.1058,-0.921863,-4.41682
149.4334,-0.916004,-4.388879
149.7621,-0.894898,-4.382305
150.0922,-0.902656,-4.326259
150.421,-0.894828,-4.297825
150.7491,-0.889367,-4.261063
151.0763,-0.880484,-4.244189
151.4014,-0.870652,-4.213344
151.7335,-0.863832,-4.190553
152.0628,-0.859578,-4.157901
152.394,-0.849898,-4.124591
152.724,-0.841555,-4.104813
153.0609,-0.841004,-4.060272
153.4206,-0.83593,-4.024716
153.7512,-0.820625,-4.009595
154.0786,-0.823344,-3.963684
154.4125,-0.817238,-3.933442
154.7444,-0.809363,-3.897667
155.0708,-0.80593,-3.870603
155.4016,-0.797809,-3.835923
155.7271,-0.791328,-3.810009
156.064,-0.784766,-3.782178
156.3928,-0.774746,-3.750292
156.7321,-0.772262,-3.712709
157.062,-0.766297,-3.684165
157.3936,-0.758996,-3.649321
157.722,-0.748461,-3.634803
158.0495,-0.746117,-3.592179
158.4011,-0.738816,-3.561938
158.7301,-0.73025,-3.540133
159.0733,-0.726922,-3.505782
159.4075,-0.719047,-3.474006
159.7456,-0.708359,-3.455762
160.0819,-0.707152,-3.4127
160.4247,-0.700062,-3.377418
160.757,-0.691566,-3.361475
161.0998,-0.687664,-3.321098
161.43,-0.680445,-3.290691
161.7606,-0.67468,-3.259409
162.1015,-0.665398,-3.233988
162.4307,-0.659293,-3.194597
162.7598,-0.654277,-3.169066
163.0887,-0.648453,-3.140906
163.4304,-0.645488,-3.092092
163.7784,-0.634672,-3.076423
164.1176,-0.628227,-3.044866
164.4456,-0.620129,-3.015446
164.7733,-0.613941,-2.985259
165.1015,-0.608023,-2.955948
165.431,-0.602539,-2.919735
165.7623,-0.594734,-2.896341
166.0907,-0.589672,-2.86084
166.4153,-0.581223,-2.827968
166.7496,-0.573875,-2.80819
167.0846,-0.570184,-2.770278
167.4114,-0.561348,-2.739543
167.7391,-0.54732,-2.73779
168.0744,-0.548328,-2.688647
168.4225,-0.54159,-2.648817
168.7518,-0.534172,-2.618904
169.0826,-0.529625,-2.592552
169.4124,-0.523742,-2.551462
169.7401,-0.516934,-2.528726
170.0678,-0.509598,-2.500018
170.4005,-0.503047,-2.463476
170.7307,-0.493613,-2.4523
171.0804,-0.488422,-2.421838
171.4112,-0.483477,-2.371764
171.7421,-0.477277,-2.346234
172.0909,-0.471277,-2.313855
172.4216,-0.464094,-2.281915
172.7543,-0.453711,-2.26893
173.0943,-0.448145,-2.233703
173.4219,-0.445707,-2.194586
173.7785,-0.435336,-2.168672
174.1216,-0.429887,-2.144676
174.4584,-0.427707,-2.104956
174.786,-0.414395,-2.079535
175.1183,-0.410223,-2.049622
175.4507,-0.407035,-2.018777
175.782,-0.398797,-1.98722
176.1248,-0.388262,-1.981413
176.4555,-0.382719,-1.950842
176.8,-0.366805,-1.933749
177.1415,-0.370473,-1.87847
177.479,-0.363453,-1.853049
177.8341,-0.351852,-1.842147
178.1885,-0.348242,-1.792949
178.5215,-0.347258,-1.747038
178.8915,-0.337578,-1.71192
179.2361,-0.331098,-1.685239
179.5648,-0.328613,-1.653518
179.9357,-0.315066,-1.636589
180.27,-0.311598,-1.592486
180.6014,-0.306945,-1.566572
180.9345,-0.297418,-1.545315
181.2687,-0.293035,-1.498473
181.596,-0.288102,-1.470861
181.9242,-0.277098,-1.449823
182.2536,-0.270465,-1.429278
182.5843,-0.265297,-1.390983
182.9217,-0.257328,-1.364905
183.2531,-0.251598,-1.337621
183.5906,-0.244391,-1.310721
183.9628,-0.242012,-1.260208
184.3035,-0.236902,-1.234514
184.6297,-0.229648,-1.202135
184.9739,-0.222898,-1.172277
185.3107,-0.21875,-1.146199
185.6406,-0.209621,-1.110862
185.9831,-0.205203,-1.075251
186.3112,-0.197492,-1.052843
186.6476,-0.189922,-1.024464
186.986,-0.184133,-0.984251
187.3184,-0.177254,-0.958282
187.6629,-0.171066,-0.923712
187.9939,-0.160273,-0.904866
188.3274,-0.157906,-0.861859
188.6648,-0.151133,-0.834411
189.0227,-0.143691,-0.798142
189.3513,-0.138395,-0.765435
189.6864,-0.13298,-0.733166
190.0209,-0.122551,-0.723195
190.3498,-0.118871,-0.680243
190.6774,-0.11225,-0.651206
191.0049,-0.10434,-0.614116
191.3366,-0.099055,-0.584203
191.6669,-0.090535,-0.567548
192.0161,-0.085062,-0.525417
192.3472,-0.07898,-0.500763
192.6735,-0.073473,-0.464166
193.0055,-0.066582,-0.439239
193.3334,-0.059832,-0.400614
193.661,-0.054148,-0.375468
194.001,-0.049191,-0.328297
194.3616,-0.032457,-0.346431
194.6976,-0.03398,-0.282386
195.0574,-0.022086,-0.26206
195.3912,-0.017012,-0.229079
195.7267,-0.013566,-0.180593
196.0677,-0.001203,-0.175443
196.4016,0.000203,-0.126574
196.7337,0.00727,-0.093429
197.0771,0.010855,-0.114631
197.4081,0.014102,-0.060666
197.7393,0.020781,-0.028836
198.0729,0.032652,-0.028452
198.4048,0.033297,0.03121
198.7367,0.039613,0.05937
199.0616,0.046996,0.085832
199.4188,0.053898,0.118977
199.747,0.060086,0.146425
200.0742,0.067023,0.174695
200.4021,0.072883,0.211127
200.7295,0.080617,0.236384
201.0736,0.084883,0.269475
201.4079,0.093426,0.292923
201.7405,0.099824,0.327
202.0796,0.111145,0.325192
202.4127,0.113676,0.382991
202.7547,0.119395,0.416466
203.0872,0.127059,0.443585
203.4176,0.131148,0.477224
203.7475,0.139035,0.51141
204.0793,0.145785,0.53694
204.4468,0.152746,0.562909
204.7819,0.165262,0.570524
205.1536,0.172938,0.588439
205.4974,0.174027,0.64591
205.8496,0.183062,0.663332
206.2047,0.190293,0.696861
206.5341,0.196996,0.722337
206.8965,0.214398,0.697135
207.2765,0.221781,0.726391
207.6578,0.22784,0.756359
208.0393,0.234707,0.786929
208.4275,0.237344,0.828457
208.7798,0.243109,0.860836
209.1276,0.240789,0.941865
209.4657,0.246789,0.98268
209.8311,0.26684,0.927949
210.2152,0.275254,0.960821
210.5713,0.273051,1.03922
210.916,0.281066,1.052259
211.2634,0.286223,1.111099
211.5998,0.290934,1.143368
211.9416,0.300297,1.153668
212.2893,0.308828,1.172898
212.6356,0.313141,1.217768
212.9755,0.316188,1.270088
213.3093,0.325504,1.286579
213.6434,0.330133,1.334517
213.9788,0.337398,1.350021
214.3158,0.346047,1.38744
214.6694,0.3505,1.417244
215.0183,0.357531,1.443486
215.3768,0.369027,1.458717
215.7119,0.367293,1.52961
216.0585,0.375672,1.527309
216.416,0.387578,1.552511
216.7736,0.388211,1.608228
217.1133,0.393953,1.642031
217.449,0.40157,1.669369
217.7993,0.411262,1.690517
218.137,0.413687,1.730401
218.4801,0.423051,1.75122
218.821,0.425652,1.791378
219.1615,0.433867,1.820853
219.523,0.437957,1.879036
219.9091,0.450238,1.88183
220.2528,0.45352,1.91629
220.5885,0.462566,1.935192
220.9278,0.467043,1.984499
221.2637,0.473746,2.009098
221.5961,0.481035,2.047832
221.9265,0.486707,2.070239
222.256,0.493422,2.111219
222.5851,0.500887,2.145296
222.9205,0.506664,2.163485
223.2507,0.514293,2.192741
223.5803,0.52075,2.228352
223.9107,0.526703,2.260621
224.2393,0.533676,2.284563
224.5677,0.541082,2.320119
224.8956,0.54598,2.35688
225.2228,0.552625,2.374741
225.5513,0.560336,2.413091
225.879,0.5665,2.433033
226.2071,0.573262,2.467439
226.5368,0.580797,2.500475
226.8637,0.5875,2.531484
227.1902,0.594203,2.561561
227.5189,0.601609,2.595364
227.846,0.60816,2.617388
228.1757,0.616363,2.654095
228.502,0.625469,2.666422
228.8394,0.629137,2.708662
229.1903,0.640129,2.700225
229.5261,0.647781,2.746903
229.894,0.650395,2.809469
230.2398,0.65923,2.81418
230.5766,0.662418,2.8642
230.9071,0.668418,2.905344
231.2354,0.675484,2.917781
231.5629,0.685246,2.92567
231.8948,0.68848,2.992673
232.2388,0.696672,3.004343
232.5717,0.701184,3.045049
232.9089,0.708215,3.084495
233.2373,0.715586,3.105752
233.5692,0.721363,3.134788
233.8964,0.728512,3.163716
234.2266,0.734277,3.197628
234.5545,0.740266,3.223706
234.9003,0.746547,3.267097
235.2378,0.754375,3.290819
235.573,0.761816,3.299366
235.9061,0.768871,3.336894
236.2534,0.779055,3.347742
236.5869,0.784094,3.379025
236.9251,0.790914,3.417101
237.2575,0.797547,3.43781
237.5883,0.80432,3.473257
237.9265,0.811117,3.502239
238.2628,0.81741,3.537686
238.5959,0.82075,3.589568
238.9286,0.833465,3.593348
239.2797,0.834145,3.649011
239.6104,0.840871,3.682595
239.9471,0.847973,3.715466
240.3088,0.856645,3.727465
240.6424,0.860582,3.775293
240.9729,0.867637,3.804658
241.3039,0.874727,3.834626
241.6323,0.880738,3.857143
241.9585,0.890793,3.871169
242.2934,0.894297,3.918668
242.6243,0.90018,3.94628
242.9521,0.907855,3.982056
243.2823,0.914301,4.011969
243.6094,0.921156,4.038157
243.9389,0.929547,4.079794
244.2823,0.934961,4.103681
244.6097,0.942121,4.131567
244.9381,0.948754,4.170794
245.2918,0.955973,4.195064
245.6205,0.961293,4.228374
245.9478,0.971723,4.244262
246.2817,0.976891,4.277627
246.611,0.981484,4.315813
246.9418,0.988914,4.357834
247.2796,0.99707,4.360847
247.6106,1.003094,4.386158
247.9393,1.003867,4.393828
248.2767,0.996508,4.377885
248.6141,0.989359,4.351643
248.9461,0.983207,4.314114
249.2783,0.976082,4.294556
249.6071,0.968758,4.262835
249.9441,0.96482,4.204816
250.2799,0.956758,4.188928
250.6116,0.949633,4.147017
250.9515,0.94341,4.11924
251.2865,0.934773,4.100229
251.6181,0.929313,4.0707
251.9512,0.921402,4.046375
252.2797,0.914687,4.007641
252.607,0.907867,3.988027
252.9429,0.901691,3.955265
253.2708,0.894297,3.919106
253.602,0.888461,3.893247
253.9312,0.881699,3.853966
254.265,0.875172,3.818355
254.5931,0.870098,3.799563
254.9306,0.861766,3.773978
255.2738,0.852836,3.757981
255.6231,0.850258,3.702866
255.9652,0.842816,3.677554
256.2936,0.837449,3.635534
256.6246,0.829234,3.617947
256.9741,0.821945,3.590445
257.303,0.816965,3.54667
257.6387,0.808984,3.533631
257.9721,0.802082,3.500157
258.301,0.795508,3.476654
258.6288,0.787832,3.439016
258.9554,0.782512,3.418033
259.2852,0.77541,3.387791
259.6131,0.768379,3.353988
259.9409,0.761406,3.317993
260.2692,0.754996,3.296134
260.6266,0.747391,3.260851
260.9546,0.74057,3.238279
261.2865,0.735602,3.201189
261.6141,0.728148,3.176316
261.9441,0.721996,3.140979
262.2772,0.715609,3.114298
262.6046,0.709938,3.083673
262.9339,0.70293,3.051952
263.2647,0.699613,2.980511
263.6015,0.690168,2.993605
263.9309,0.6835,2.963363
264.2643,0.679188,2.919753
264.6025,0.670902,2.907645
264.9392,0.663203,2.877896
265.2759,0.657648,2.852366
265.6062,0.651039,2.812865
265.9363,0.644219,2.773364
266.2752,0.641875,2.709703
266.6062,0.633145,2.69891
266.9427,0.626863,2.667846
267.2736,0.618672,2.633002
267.6065,0.612414,2.608349
267.9365,0.605852,2.581887
268.271,0.598832,2.545399
268.5961,0.592516,2.515541
268.9262,0.586223,2.483053
269.2551,0.578137,2.448647
269.5864,0.572688,2.419501
269.9185,0.56302,2.410242
270.2524,0.557559,2.364003
270.6157,0.549238,2.354525
270.9511,0.543438,2.319188
271.2888,0.534074,2.294096
271.6184,0.528145,2.263689
271.9505,0.522238,2.229886
272.2844,0.515477,2.200302
272.6272,0.509301,2.164417
272.96,0.503465,2.132312
273.3029,0.497688,2.094455
273.6368,0.48809,2.083772
273.9676,0.482816,2.04712
274.3053,0.475445,2.017042
274.6365,0.46716,1.993484
274.971,0.460574,1.967735
275.3003,0.455535,1.927576
275.6347,0.445773,1.912127
275.9994,0.440359,1.874434
276.3402,0.43498,1.842603
276.6688,0.428828,1.809786
276.9993,0.421328,1.781078
277.3289,0.414285,1.74996
277.6582,0.408215,1.724758
277.986,0.401242,1.692708
278.3113,0.398852,1.634142
278.6434,0.38868,1.629321
278.9735,0.381566,1.596613
279.3083,0.37307,1.5707
279.6381,0.369262,1.538924
279.9639,0.362148,1.508627
280.304,0.355855,1.482987
280.6388,0.348648,1.457676
280.9981,0.341324,1.426612
281.3276,0.334949,1.390399
281.6586,0.32909,1.366841
281.9902,0.322996,1.339338
282.3198,0.314383,1.301809
282.6474,0.308301,1.275457
282.9755,0.302477,1.246366
283.3048,0.294449,1.212782
283.631,0.28791,1.179856
283.959,0.282367,1.15575
284.2887,0.275758,1.115482
284.6249,0.269922,1.081514
284.9558,0.262164,1.055875
285.2892,0.256539,1.024592
285.6245,0.24973,0.990624
285.9583,0.241375,0.976106
286.2894,0.235586,0.935783
286.6201,0.228332,0.911239
286.952,0.220586,0.885271
287.2814,0.216133,0.859685
287.6128,0.207953,0.8215
287.9429,0.202176,0.794271
288.2835,0.197441,0.754825
288.6141,0.188055,0.729404
288.9494,0.184926,0.69719
289.2784,0.17657,0.671879
289.6108,0.168285,0.646074
289.9401,0.161605,0.611176
290.2672,0.155723,0.57792
290.5979,0.147859,0.555623
290.929,0.141566,0.524285
291.2565,0.136223,0.491194
291.5866,0.127879,0.45898
291.9192,0.121996,0.430984
292.2454,0.1165,0.397071
292.5732,0.109375,0.37439
292.904,0.102086,0.335382
293.2331,0.095488,0.305469
293.5687,0.090098,0.281089
293.9017,0.082668,0.250573
294.2301,0.075965,0.223783
294.5575,0.06959,0.196226
294.8913,0.061727,0.161491
295.2196,0.055984,0.134263
295.5472,0.051063,0.102815
295.8814,0.042063,0.075422
296.2318,0.039906,0.02743
