Time (s),Voltage (V),Current (mA)
58.9527,0.391949,1.606585
59.2638,0.398535,1.664493
59.5718,0.408332,1.71539
59.8914,0.424316,1.728867
60.2047,0.430328,1.799541
60.5097,0.439258,1.850273
60.8159,0.448352,1.897389
61.1228,0.461371,1.945601
61.4275,0.46975,2.001264
61.7352,0.485008,2.009098
62.0455,0.490586,2.086511
62.3616,0.501016,2.135818
62.6681,0.511047,2.172306
62.9833,0.514937,2.167156
63.2888,0.521125,2.224353
63.5952,0.530312,2.274866
63.8988,0.540566,2.318859
64.2012,0.551594,2.360387
64.505,0.561074,2.413474
64.8104,0.571574,2.458509
65.1141,0.581535,2.50557
65.4186,0.593746,2.552576
65.7303,0.606391,2.58123
66.0376,0.613445,2.64889
66.3494,0.624672,2.693596
66.6565,0.631434,2.75797
66.9966,0.644301,2.785856
67.2999,0.655117,2.832698
67.6096,0.668805,2.863816
67.9343,0.68002,2.880307
68.2584,0.688785,2.954542
68.5745,0.698723,3.006972
68.9625,0.70518,3.061759
69.2701,0.714496,3.11008
69.5979,0.728195,3.119887
69.9401,0.742328,3.133419
70.2705,0.74882,3.202942
70.5751,0.759555,3.252086
70.8868,0.769727,3.298709
71.1988,0.778891,3.359083
71.5071,0.789707,3.395296
71.8199,0.795297,3.493364
72.1313,0.806781,3.52503
72.4347,0.817059,3.563873
72.7431,0.826668,3.611154
73.0462,0.837227,3.656736
73.3526,0.846484,3.705386
73.6585,0.861777,3.718918
73.9697,0.869652,3.783401
74.2754,0.876777,3.847665
74.5836,0.886773,3.889412
74.891,0.899582,3.904807
75.1979,0.91109,3.950608
75.515,0.922023,3.995588
75.8352,0.930695,4.03087
76.1479,0.941594,4.085218
76.46,0.950535,4.146414
76.7729,0.963156,4.188106
77.1148,0.973152,4.240975
77.4181,0.983734,4.284092
77.7309,0.99291,4.330988
78.0697,1.004687,4.353067
78.3787,1.013148,4.409442
78.6908,1.012012,4.42407
78.9992,1.003809,4.34337
79.3157,0.992219,4.328852
79.6242,0.981156,4.31269
79.9333,0.972309,4.253083
80.2423,0.962605,4.199118
80.5486,0.952434,4.138251
80.8593,0.942203,4.09497
81.1813,0.932477,4.045553
81.4937,0.921895,4.005285
81.8166,0.915215,3.934118
82.1354,0.899957,3.92979
82.4504,0.888602,3.902068
82.7595,0.878172,3.849035
83.068,0.867719,3.806466
83.375,0.858789,3.764719
83.6809,0.85034,3.692402
83.9904,0.839793,3.668624
84.2937,0.828906,3.622768
84.5968,0.819191,3.579871
84.9071,0.81223,3.510019
85.2285,0.801391,3.471613
85.5384,0.789191,3.437427
85.848,0.778586,3.391133
86.156,0.768484,3.349495
86.4608,0.757035,3.307091
86.7664,0.748773,3.26118
87.0725,0.736809,3.20612
87.3807,0.72734,3.16251
87.6892,0.717449,3.115997
87.9954,0.708238,3.072442
88.3014,0.697539,3.032393
88.6068,0.688902,2.983305
88.9174,0.682352,2.906385
89.2254,0.669227,2.898606
89.5381,0.658797,2.849682
89.8455,0.649867,2.797635
90.1609,0.638043,2.754463
90.469,0.630613,2.691185
90.7737,0.621414,2.637111
91.0808,0.610621,2.593173
91.3877,0.600098,2.545838
91.6923,0.589715,2.498174
91.9981,0.580188,2.44914
92.3025,0.566336,2.430513
92.6074,0.556902,2.368112
92.9376,0.548031,2.336719
93.2459,0.535996,2.29048
93.5557,0.525367,2.251253
93.8783,0.517223,2.18014
94.1865,0.505891,2.160801
94.4956,0.495531,2.114561
94.8042,0.485793,2.069746
95.1093,0.477062,2.018467
95.416,0.46559,1.97409
95.7266,0.456848,1.917605
96.0381,0.447707,1.867202
96.3461,0.436809,1.831865
96.6503,0.425594,1.785516
96.9683,0.416125,1.740208
97.2968,0.405168,1.697146
97.6072,0.395137,1.654084
97.9166,0.38732,1.600175
98.2232,0.375801,1.563358
98.5298,0.365652,1.516681
98.8395,0.355504,1.4734
99.1474,0.34859,1.411656
99.4511,0.335301,1.380373
99.7574,0.332172,1.300001
100.0654,0.317488,1.286305
100.3751,0.30632,1.251132
100.6824,0.299371,1.167638
100.9897,0.28968,1.133178
101.2969,0.280176,1.08272
101.6031,0.268938,1.036535
101.9104,0.257676,0.9852
102.2297,0.246883,0.945645
102.5382,0.233195,0.919457
102.8453,0.224863,0.877053
103.1554,0.214223,0.824732
103.4638,0.204027,0.783204
103.7714,0.194371,0.741567
104.079,0.186754,0.679877
104.3871,0.175516,0.655278
104.6945,0.164242,0.602465
104.999,0.154785,0.553321
105.3065,0.144414,0.511958
105.6126,0.138895,0.444955
105.9192,0.127914,0.398386
106.2237,0.118375,0.355544
106.5338,0.10784,0.309085
106.8409,0.097703,0.265037
107.1454,0.089113,0.218085
107.4525,0.079574,0.174476
107.7572,0.073539,0.105116
108.068,0.06134,0.083914
108.3758,0.050852,0.039099
108.68,0.039672,-0.012948
108.9841,0.025844,-0.028178
109.2894,0.017055,-0.074801
109.5965,0.015777,-0.075897
109.9009,0.025586,-0.03278
110.2069,0.035863,0.015431
110.5145,0.04552,0.061452
110.8277,0.059043,0.078819
111.1364,0.068969,0.131688
111.4417,0.080418,0.176119
111.7462,0.091422,0.221427
112.0569,0.101992,0.254902
112.3771,0.110652,0.302127
112.6824,0.120133,0.354557
112.9925,0.125102,0.418931
113.3129,0.137395,0.465883
113.6217,0.145621,0.520888
113.9342,0.155523,0.56143
114.2435,0.167488,0.613422
114.5505,0.177848,0.658511
114.8605,0.18598,0.709407
115.1686,0.197406,0.747977
115.4766,0.21025,0.776958
115.7864,0.217023,0.837168
116.0954,0.226996,0.880723
116.4015,0.236594,0.933975
116.7086,0.246262,0.979284
117.0165,0.256434,1.02514
117.3393,0.265434,1.083158
117.6783,0.277937,1.116906
117.9845,0.287922,1.167255
118.2885,0.297895,1.21207
118.5967,0.30816,1.257159
118.905,0.317852,1.301481
119.2122,0.331855,1.330024
119.5235,0.33877,1.397576
119.8348,0.349141,1.429461
120.149,0.359371,1.475481
120.4588,0.369203,1.535965
120.7676,0.379656,1.57448
121.0805,0.392523,1.608886
121.3896,0.402578,1.639456
121.6985,0.413477,1.692489
122.0071,0.422652,1.735003
122.3258,0.432191,1.781845
122.6524,0.442762,1.829948
122.9671,0.451035,1.879091
123.2842,0.463785,1.938534
123.8103,0.48025,1.932891
123.9836,0.485195,2.008386
124.3534,0.49559,2.056159
124.6713,0.503641,2.123546
124.9929,0.512277,2.174771
