Time (s),Voltage (V),Current (mA)
32.3223,0.771813,3.314596
32.6151,0.776102,3.349331
32.9498,0.784539,3.373656
33.2557,0.79232,3.408062
33.5625,0.799258,3.43666
33.8605,0.804766,3.465916
34.1643,0.812383,3.505581
34.4675,0.817398,3.532645
34.7678,0.822695,3.572201
35.0495,0.830453,3.606387
35.3234,0.838469,3.623481
35.6027,0.846977,3.622166
35.8843,0.850469,3.695689
36.16,0.857008,3.711796
36.4396,0.864273,3.731738
36.7166,0.870883,3.778635
36.9918,0.876086,3.811507
37.2804,0.883375,3.823779
37.5675,0.894391,3.846679
37.8536,0.897695,3.881085
38.1418,0.906578,3.900589
38.4274,0.914805,3.929845
38.719,0.919281,3.968524
38.9732,0.926148,3.99493
39.2234,0.932852,4.021118
39.4754,0.941406,4.057058
39.7273,0.946773,4.086642
39.9792,0.953172,4.121925
40.2382,0.960719,4.146469
40.4961,0.963953,4.202679
40.7514,0.974664,4.226676
41.0097,0.977805,4.263273
41.2674,0.984719,4.28968
41.5261,0.991023,4.323538
41.7867,0.999109,4.353341
42.0449,1.005437,4.375475
42.3039,1.004219,4.373283
42.5683,0.998781,4.34337
42.8265,0.990648,4.34096
43.1085,0.986102,4.284092
43.3695,0.981367,4.23577
43.6269,0.974219,4.209144
43.8837,0.966602,4.164439
44.1417,0.960461,4.146578
44.4005,0.954508,4.120829
44.6581,0.94825,4.084561
44.9169,0.940328,4.056181
45.1738,0.934375,4.010271
45.4325,0.926383,4.016078
45.6962,0.916539,3.986603
45.9682,0.916984,3.887331
46.2418,0.90407,3.931817
46.5022,0.896148,3.90015
46.7727,0.891742,3.855993
47.0469,0.883422,3.846898
47.3106,0.877047,3.795399
47.5712,0.87168,3.773595
47.8312,0.864109,3.755186
48.1222,0.856375,3.717932
48.3808,0.850398,3.699743
48.6392,0.845078,3.662269
48.8997,0.837438,3.63652
49.1685,0.830617,3.602333
49.4283,0.826117,3.568804
49.6877,0.818148,3.537905
49.9452,0.812336,3.501527
50.2015,0.804039,3.484433
50.4595,0.798625,3.440276
50.7209,0.790211,3.434359
50.9781,0.784492,3.384613
51.2392,0.77807,3.365
51.4993,0.771836,3.3215
51.7569,0.765039,3.303091
52.0155,0.758359,3.254441
52.2718,0.74868,3.243265
52.5295,0.743875,3.21127
52.7877,0.737688,3.183548
53.0625,0.73075,3.168975
53.3407,0.724469,3.112984
53.6022,0.717953,3.098082
53.8626,0.713875,3.061813
54.1187,0.703891,3.038255
54.3779,0.70157,2.991139
54.6381,0.692734,2.979744
54.8953,0.684695,2.943804
55.1562,0.681953,2.890114
55.4182,0.671898,2.885402
55.6775,0.666836,2.843655
55.94,0.659289,2.834999
56.1979,0.653453,2.790074
56.4572,0.644594,2.767393
56.7228,0.641242,2.721701
56.9836,0.632031,2.710306
57.2422,0.628234,2.664176
57.5005,0.618719,2.638865
57.7779,0.618203,2.552631
58.0542,0.611664,2.545728
58.3224,0.596547,2.547043
58.5977,0.593781,2.511322
58.8615,0.590734,2.434512
59.1225,0.576977,2.451715
59.3801,0.579063,2.369098
59.6467,0.563125,2.398573
59.9053,0.558789,2.361647
60.1655,0.549953,2.33513
60.4274,0.544914,2.304779
60.6851,0.535961,2.27366
60.9485,0.536992,2.201014
61.2195,0.525883,2.203205
61.482,0.517375,2.200137
61.7428,0.512008,2.151816
62.0038,0.502516,2.138667
62.2615,0.497594,2.096263
62.5177,0.489063,2.067117
62.7785,0.484281,2.034574
63.0333,0.476547,2.011125
63.3212,0.469352,1.978692
63.5841,0.464547,1.94078
63.8409,0.456367,1.926535
64.1002,0.451844,1.877447
64.3596,0.44268,1.861997
64.6182,0.436516,1.833618
64.8741,0.428477,1.790447
65.2673,0.421844,1.771162
65.5232,0.418586,1.719554
65.7817,0.409844,1.708925
66.0391,0.402672,1.678354
66.2984,0.395898,1.650742
66.5569,0.39093,1.61798
66.8181,0.381836,1.591135
67.0741,0.377242,1.558154
67.3355,0.370281,1.53087
67.5926,0.364117,1.498437
67.8516,0.357156,1.468633
68.1099,0.354906,1.41823
68.3657,0.347453,1.388098
68.6221,0.341078,1.359609
68.8815,0.333742,1.332983
69.1388,0.329031,1.288058
69.398,0.322633,1.26713
69.6577,0.312836,1.241819
69.9152,0.308289,1.205331
70.1717,0.297695,1.202044
70.4285,0.290453,1.165118
70.6834,0.282648,1.142437
70.9401,0.277023,1.105949
71.1976,0.270789,1.076365
71.4553,0.264719,1.043493
71.7159,0.254758,1.02114
71.9747,0.251945,0.976654
72.2339,0.241164,0.961423
72.4936,0.237484,0.924278
72.7524,0.228977,0.908171
73.0099,0.224992,0.871903
73.2675,0.218711,0.847578
73.526,0.210602,0.811528
73.7871,0.203008,0.785779
74.0466,0.197219,0.755866
74.3018,0.19068,0.716091
74.568,0.183555,0.697792
74.8262,0.178375,0.663058
75.0838,0.170852,0.634241
75.3416,0.164992,0.605752
75.6038,0.157563,0.577811
75.8615,0.152242,0.535845
76.119,0.14275,0.51656
76.3794,0.141602,0.477552
76.6428,0.129883,0.452022
76.9032,0.125477,0.413343
77.1621,0.11657,0.383211
77.4213,0.115211,0.342888
77.6838,0.107898,0.307934
77.9445,0.101922,0.284376
78.202,0.096367,0.253258
78.4627,0.086781,0.221701
78.7241,0.082164,0.191897
78.9817,0.075227,0.169545
79.2416,0.068266,0.127688
79.5007,0.056406,0.125168
79.7636,0.053102,0.091968
80.0282,0.046797,0.06052
80.2994,0.038031,0.034552
80.5602,0.032125,-0.000402
80.8273,0.024297,-0.021987
81.0911,0.031117,-0.109426
81.3544,0.01157,-0.079075
81.6188,0.007469,-0.117863
81.8777,-0.002,-0.147886
82.1368,-0.007414,-0.170896
82.3987,-0.01318,-0.224148
82.6584,-0.022812,-0.241132
82.919,-0.024875,-0.298548
83.1946,-0.035703,-0.295151
83.4798,-0.041984,-0.334159
83.7437,-0.046719,-0.376125
84.002,-0.055578,-0.389931
84.2623,-0.060945,-0.43639
84.5218,-0.068211,-0.472329
84.7828,-0.073062,-0.492162
85.0405,-0.080914,-0.514186
85.3,-0.085109,-0.552865
85.5594,-0.092328,-0.575437
85.8178,-0.099547,-0.596913
86.0775,-0.106367,-0.640632
86.3354,-0.113445,-0.663752
86.5937,-0.116539,-0.70517
86.852,-0.127578,-0.726537
87.1264,-0.129289,-0.776611
87.395,-0.140375,-0.785706
87.6673,-0.146984,-0.816277
87.9417,-0.150852,-0.852764
88.2138,-0.159922,-0.878404
88.5155,-0.166742,-0.911276
88.7898,-0.173586,-0.940531
89.063,-0.179937,-0.972198
89.3372,-0.184367,-1.001235
89.6094,-0.189453,-1.042434
89.8829,-0.198031,-1.06632
90.157,-0.204852,-1.087468
90.4297,-0.210664,-1.132392
90.7081,-0.218773,-1.162744
90.985,-0.225219,-1.178851
91.2579,-0.231594,-1.223557
91.5313,-0.234852,-1.264756
91.8054,-0.245937,-1.27648
92.0793,-0.251891,-1.305078
92.3538,-0.256555,-1.33806
92.6256,-0.261875,-1.368959
92.8989,-0.270336,-1.396681
93.1712,-0.276734,-1.427251
93.4458,-0.283344,-1.457165
93.722,-0.288852,-1.481599
93.9953,-0.291359,-1.525318
94.2682,-0.300852,-1.551725
94.5408,-0.308328,-1.568271
94.8162,-0.314164,-1.608046
95.0948,-0.318852,-1.647382
95.3745,-0.327687,-1.669844
95.6499,-0.333758,-1.698881
95.9404,-0.340508,-1.728356
96.2302,-0.346836,-1.759913
96.5167,-0.355602,-1.792127
96.802,-0.362094,-1.822259
97.091,-0.368328,-1.848776
97.3794,-0.371867,-1.888441
97.67,-0.378289,-1.920217
97.9576,-0.386609,-1.953746
98.2434,-0.386047,-1.984974
98.5325,-0.395586,-2.023215
98.8213,-0.401234,-2.045239
99.1079,-0.405219,-2.080521
99.3963,-0.413375,-2.108681
99.6839,-0.419516,-2.137499
99.9728,-0.426641,-2.160399
100.2613,-0.438383,-2.187573
100.5496,-0.441125,-2.217267
100.8379,-0.447687,-2.243236
101.1267,-0.457508,-2.268766
101.4165,-0.46325,-2.295721
101.7104,-0.470633,-2.32925
101.9998,-0.474875,-2.357958
102.2891,-0.482797,-2.400362
102.5769,-0.488562,-2.426769
102.8636,-0.497141,-2.451313
103.1494,-0.503117,-2.485171
103.4375,-0.510102,-2.512236
103.7236,-0.515469,-2.545107
104.013,-0.521164,-2.584444
104.3054,-0.527492,-2.606249
104.602,-0.534195,-2.63649
104.8959,-0.537547,-2.681415
105.1976,-0.542563,-2.707822
105.5032,-0.549898,-2.7339
105.8064,-0.557469,-2.773127
106.1102,-0.562672,-2.804026
106.413,-0.569375,-2.829338
106.7144,-0.572891,-2.856292
107.0152,-0.587305,-2.883138
107.3186,-0.593,-2.906148
107.6182,-0.594383,-2.952168
107.9188,-0.605492,-2.972001
108.2245,-0.612758,-2.99775
108.5284,-0.616742,-3.026239
108.831,-0.625367,-3.066342
109.1377,-0.628625,-3.096256
109.4398,-0.637977,-3.11828
109.7314,-0.645359,-3.154548
110.0234,-0.654055,-3.185119
110.3139,-0.658133,-3.209992
110.6035,-0.663875,-3.24637
110.8955,-0.672172,-3.283076
111.1932,-0.676039,-3.308935
111.492,-0.683141,-3.338629
111.796,-0.690148,-3.36657
112.0937,-0.693852,-3.395936
112.3912,-0.704914,-3.428259
112.688,-0.711992,-3.45105
112.9847,-0.717664,-3.488962
113.2794,-0.723594,-3.509891
113.5791,-0.730648,-3.547145
113.8769,-0.734516,-3.57673
114.1885,-0.72732,-3.640282
114.507,-0.751016,-3.637652
114.8189,-0.756406,-3.666469
115.1282,-0.762313,-3.68926
115.4477,-0.770047,-3.724543
115.7538,-0.776516,-3.760592
116.0597,-0.782398,-3.784917
116.3704,-0.787719,-3.809571
116.6427,-0.792125,-3.855262
116.9164,-0.800703,-3.880354
117.194,-0.808203,-3.905994
117.4756,-0.813336,-3.940619
117.7554,-0.818352,-3.973162
118.0303,-0.826672,-3.99683
118.3055,-0.833328,-4.029921
118.6058,-0.840289,-4.064217
118.879,-0.840477,-4.098951
119.1516,-0.852523,-4.124043
119.4257,-0.859297,-4.148478
119.7008,-0.863867,-4.18113
119.9738,-0.871695,-4.215536
120.2442,-0.880438,-4.240628
120.5214,-0.883602,-4.27591
120.7927,-0.891406,-4.303742
121.0663,-0.899188,-4.334422
121.3671,-0.90493,-4.361267
121.6572,-0.903922,-4.413862
121.9419,-0.916414,-4.441693
122.2244,-0.923961,-4.459663
122.5063,-0.932258,-4.48092
122.7915,-0.939289,-4.516202
123.0736,-0.937789,-4.559374
123.3678,-0.939289,-4.599148
123.6929,-0.948055,-4.635088
123.9832,-0.961227,-4.645936
124.2742,-0.965023,-4.640347
124.5707,-0.958391,-4.611859
124.8673,-0.950469,-4.575262
125.1495,-0.94468,-4.54743
125.4315,-0.9275,-4.531542
125.7141,-0.928273,-4.498671
125.9935,-0.924922,-4.452541
126.2813,-0.904648,-4.44498
126.5786,-0.911211,-4.392824
126.8622,-0.90582,-4.363458
127.1463,-0.898391,-4.337709
127.4327,-0.892625,-4.298482
127.7151,-0.885172,-4.26824
127.9962,-0.873641,-4.265172
128.2793,-0.864711,-4.222439
128.557,-0.86007,-4.193074
128.8359,-0.853414,-4.166009
129.1144,-0.837711,-4.170173
129.3986,-0.839938,-4.108155
129.6826,-0.834641,-4.079228
129.9633,-0.828008,-4.047014
130.2469,-0.814602,-4.0274
130.5427,-0.817414,-3.979736
130.8239,-0.813078,-3.938756
131.1048,-0.80682,-3.90698
131.3837,-0.798547,-3.88145
131.6692,-0.787367,-3.866987
131.9555,-0.786617,-3.825349
132.2505,-0.78357,-3.778124
132.5392,-0.773492,-3.749416
132.8274,-0.767703,-3.733637
133.1081,-0.759289,-3.698355
133.3891,-0.754086,-3.665045
133.6686,-0.749187,-3.627133
133.9491,-0.743539,-3.602918
134.2276,-0.734422,-3.578593
134.5067,-0.725234,-3.55361
134.7874,-0.723406,-3.508685
135.0698,-0.716727,-3.483374
135.3535,-0.709273,-3.451708
135.6358,-0.704609,-3.422781
135.9192,-0.696852,-3.385745
136.202,-0.690477,-3.360982
136.4853,-0.680258,-3.341149
136.7629,-0.675781,-3.304772
137.0432,-0.670273,-3.267407
137.3204,-0.663336,-3.240233
137.6004,-0.656281,-3.217881
137.8795,-0.652297,-3.177229
138.1634,-0.643906,-3.148741
138.463,-0.634367,-3.11817
138.7585,-0.634203,-3.077628
139.066,-0.622344,-3.054618
139.3476,-0.615711,-3.026896
139.6298,-0.611469,-2.989423
139.9093,-0.605141,-2.958852
140.1904,-0.597148,-2.932664
140.4804,-0.574391,-2.952826
141.5822,-0.567406,-2.925542
141.9043,-0.573781,-2.840624
142.2087,-0.561125,-2.850156
142.5742,-0.563328,-2.79285
142.8537,-0.556766,-2.747487
143.1512,-0.545914,-2.746391
143.466,-0.541297,-2.712095
143.7796,-0.532016,-2.674841
144.0934,-0.52707,-2.648105
144.3735,-0.52543,-2.606796
144.6541,-0.51882,-2.569432
144.9351,-0.513781,-2.530315
145.2153,-0.507523,-2.511469
145.4955,-0.498195,-2.4752
145.7774,-0.493719,-2.442986
146.0576,-0.489078,-2.416141
146.334,-0.479352,-2.381187
146.6162,-0.471852,-2.358615
146.8954,-0.469063,-2.326511
147.1779,-0.460672,-2.286188
147.4572,-0.454484,-2.264821
147.7384,-0.445953,-2.236114
148.0184,-0.444102,-2.202146
148.3285,-0.437633,-2.168179
148.6219,-0.430859,-2.13969
148.9076,-0.423711,-2.117228
149.1975,-0.413188,-2.094108
149.4916,-0.408898,-2.057073
149.7727,-0.402898,-2.033076
150.0573,-0.398328,-1.997684
150.3395,-0.390453,-1.961306
150.6253,-0.382883,-1.941255
150.9073,-0.378453,-1.900823
151.1856,-0.372688,-1.871457
151.4827,-0.366313,-1.843516
151.7609,-0.356188,-1.815685
152.0458,-0.352484,-1.779526
152.3275,-0.346461,-1.754434
152.6068,-0.339102,-1.716522
152.8893,-0.329586,-1.693293
153.1697,-0.325437,-1.66075
153.4508,-0.319039,-1.626454
153.7338,-0.314234,-1.594239
154.0442,-0.304883,-1.561149
154.3273,-0.297945,-1.531016
154.611,-0.291687,-1.504281
154.8892,-0.286625,-1.47886
155.1742,-0.280414,-1.438428
155.4695,-0.273641,-1.413336
155.7479,-0.263891,-1.403803
156.0296,-0.26007,-1.359974
156.3082,-0.25625,-1.321624
156.5871,-0.249102,-1.30475
156.8694,-0.242328,-1.26114
157.1469,-0.232391,-1.242403
157.4267,-0.230469,-1.201313
157.7091,-0.221727,-1.169647
157.9882,-0.212539,-1.172934
158.2675,-0.205859,-1.130091
158.5466,-0.198242,-1.095576
158.8281,-0.192266,-1.072347
159.1063,-0.185984,-1.047036
159.3882,-0.179,-1.010329
159.6689,-0.170492,-0.977567
159.9474,-0.162383,-0.962775
160.2281,-0.161375,-0.915439
160.5077,-0.151883,-0.884869
160.7902,-0.150453,-0.839725
161.0725,-0.140562,-0.806744
161.3578,-0.134867,-0.772776
161.6365,-0.131187,-0.748999
161.9191,-0.123477,-0.707581
162.1985,-0.115883,-0.697939
162.4806,-0.110562,-0.660136
162.7632,-0.103414,-0.619156
163.0434,-0.092984,-0.606227
163.3346,-0.083562,-0.605131
163.6163,-0.071352,-0.576861
163.8991,-0.074586,-0.514186
164.21,-0.067086,-0.490299
164.4914,-0.060289,-0.456989
164.7747,-0.052977,-0.429267
165.0551,-0.052812,-0.369331
165.3359,-0.043086,-0.351471
165.6184,-0.03957,-0.314764
165.8965,-0.032258,-0.284084
166.1767,-0.022906,-0.25965
166.4559,-0.019203,-0.219546
166.7341,-0.012969,-0.193139
167.0142,-0.002961,-0.163336
167.2954,0.001891,-0.127944
167.5769,0.007164,-0.093648
167.865,0.01682,-0.134956
168.1478,0.016891,-0.059461
168.4268,0.022586,-0.04171
168.7064,0.028,-0.013879
168.9824,0.035453,0.026991
169.2645,0.041898,0.038935
169.5482,0.048344,0.07608
169.8241,0.054625,0.120347
170.1055,0.060672,0.142042
170.3868,0.069203,0.164176
170.6669,0.074898,0.189049
170.9455,0.080195,0.224769
171.2274,0.087555,0.259394
171.5105,0.097328,0.27057
171.7909,0.101711,0.315057
172.0728,0.107125,0.352421
172.3551,0.114109,0.375979
172.6356,0.121352,0.405454
172.9207,0.129531,0.408851
173.2385,0.141484,0.418602
173.5575,0.151023,0.452351
173.8473,0.149828,0.514807
174.1491,0.153063,0.571127
174.4656,0.164477,0.587125
174.7502,0.167289,0.616161
175.0317,0.173266,0.653744
175.3148,0.181797,0.686507
175.5984,0.188336,0.703162
175.8796,0.192859,0.743484
176.159,0.200383,0.770658
176.4399,0.206008,0.804187
176.7224,0.214867,0.824129
177.0004,0.221078,0.86248
177.2817,0.23118,0.870588
177.5671,0.236219,0.914307
177.8529,0.243672,0.94444
178.1334,0.246812,0.980051
178.4157,0.252813,1.007005
178.6989,0.262094,1.039767
178.979,0.268609,1.058066
179.2587,0.273508,1.096855
179.5679,0.282203,1.129945
179.8504,0.287031,1.161064
180.1329,0.295398,1.191196
180.4164,0.302664,1.214206
180.6963,0.308219,1.241819
180.9783,0.31457,1.281812
181.2578,0.325938,1.303179
181.5396,0.32943,1.324765
181.823,0.335664,1.365526
182.1051,0.34143,1.409574
182.4163,0.350617,1.424366
182.7205,0.355281,1.462716
183.0027,0.364445,1.481453
183.283,0.375344,1.462607
183.5915,0.378016,1.538869
183.8714,0.38282,1.575028
184.1575,0.388516,1.614802
184.4458,0.39107,1.657645
184.7549,0.401852,1.672876
185.0344,0.40975,1.691613
185.3226,0.422289,1.680875
185.6152,0.422172,1.74344
185.8957,0.426906,1.791214
186.1798,0.433633,1.821127
186.4611,0.443781,1.837672
186.7424,0.448961,1.870325
187.0243,0.453906,1.911853
187.3055,0.46082,1.94341
187.5881,0.468531,1.964338
187.8686,0.475867,1.993813
188.1508,0.48693,2.01507
188.4311,0.491852,2.039066
188.7142,0.499656,2.067884
188.9953,0.506687,2.09966
189.2754,0.513297,2.131216
189.5821,0.517281,2.165513
189.8873,0.526375,2.192248
190.1724,0.528203,2.24561
190.4574,0.53732,2.268839
190.7378,0.543531,2.311244
191.0174,0.548898,2.317599
191.2985,0.558906,2.339184
191.5805,0.567297,2.359127
191.8616,0.572922,2.388821
192.1412,0.578289,2.420597
192.424,0.58607,2.459824
192.7051,0.593664,2.48623
192.984,0.598773,2.522828
193.2696,0.602219,2.585722
193.5499,0.609766,2.608403
193.8312,0.619141,2.617827
194.1142,0.62575,2.661217
194.394,0.630227,2.707238
194.6778,0.636695,2.733316
194.9581,0.647148,2.74252
195.2429,0.652914,2.786897
195.5335,0.659828,2.808811
195.8237,0.66468,2.849024
196.1139,0.672883,2.876308
196.3967,0.679938,2.899427
196.6789,0.68507,2.927259
196.9579,0.690813,2.971964
197.24,0.696695,3.004178
197.537,0.705063,3.012944
197.8195,0.711813,3.050089
198.101,0.716758,3.085371
198.3821,0.722406,3.118462
198.6631,0.729648,3.149471
198.9429,0.737008,3.159442
199.2234,0.743195,3.206449
199.5048,0.749828,3.242717
199.7998,0.755852,3.279424
200.0836,0.763281,3.2906
200.3628,0.769516,3.322814
200.6431,0.775211,3.359302
200.9233,0.782781,3.388777
201.2031,0.792039,3.417047
201.4818,0.796609,3.449918
201.7668,0.802234,3.484105
202.0456,0.811445,3.519387
202.328,0.817539,3.538891
202.6092,0.823445,3.573297
202.8892,0.830289,3.60573
203.1688,0.837484,3.62874
203.4502,0.844773,3.636629
203.7306,0.850633,3.689772
204.011,0.857313,3.716507
204.2926,0.862797,3.749489
204.5752,0.872125,3.767678
204.8545,0.876227,3.811397
205.1385,0.882531,3.840105
205.4196,0.889656,3.865526
205.7005,0.897742,3.888974
205.9829,0.902594,3.929078
206.2621,0.910211,3.960744
206.5429,0.919422,3.978933
206.8248,0.923102,4.020351
207.1051,0.93093,4.057058
207.3841,0.937023,4.074809
207.6662,0.944969,4.100996
207.9447,0.952586,4.13847
208.2233,0.957836,4.170356
208.5069,0.963906,4.207172
208.7855,0.97157,4.232373
209.0652,0.979211,4.260534
209.3458,0.983805,4.290337
209.6286,0.991773,4.326606
209.9074,0.998805,4.353341
210.1883,1.004711,4.369887
210.4714,1.004547,4.384788
210.7529,0.997328,4.355752
211.0337,0.992055,4.318388
211.3147,0.984813,4.279818
211.5948,0.97743,4.276531
211.8766,0.972484,4.236099
212.1596,0.964891,4.191722
212.4389,0.956922,4.173862
212.7225,0.950242,4.147017
213.0022,0.943094,4.109872
213.2793,0.937469,4.073494
213.5634,0.931211,4.047854
213.8461,0.924906,4.024296
214.1265,0.916914,3.987918
214.4075,0.910352,3.955046
214.6869,0.903906,3.93357
214.97,0.895797,3.896644
215.2515,0.890172,3.875825
215.5308,0.884125,3.838242
215.8151,0.876719,3.809096
216.0973,0.869242,3.776115
216.3779,0.87557,3.652517
216.6739,0.860266,3.69536
216.9592,0.851547,3.689114
217.2415,0.843977,3.667748
217.5355,0.836992,3.643313
217.8206,0.830828,3.6031
218.1055,0.827781,3.548643
218.388,0.82143,3.517743
218.6708,0.814609,3.492761
218.9524,0.807109,3.465039
219.2326,0.802633,3.42395
219.5261,0.796352,3.354152
219.809,0.787727,3.369821
220.0908,0.777742,3.363466
220.371,0.771531,3.328403
220.6536,0.764195,3.302763
220.9385,0.757469,3.270439
221.22,0.750203,3.233184
221.5061,0.743313,3.205791
221.794,0.740547,3.153635
222.0787,0.732578,3.142897
222.3628,0.723766,3.120654
222.6471,0.718563,3.084604
222.9286,0.71207,3.06532
223.213,0.705461,3.023134
223.5016,0.698453,3.000015
223.7828,0.693062,2.983031
224.0685,0.687883,2.919917
224.3466,0.681531,2.899427
224.6253,0.676844,2.860091
224.9264,0.668359,2.832807
225.2084,0.6625,2.80662
225.4992,0.655984,2.777802
225.7864,0.650078,2.736822
226.0697,0.639391,2.726961
226.3513,0.631281,2.708005
226.6358,0.626852,2.672284
226.9167,0.618484,2.640399
227.1983,0.612977,2.60917
227.4811,0.605125,2.581558
227.7646,0.596453,2.554713
228.045,0.591016,2.518664
228.3272,0.585484,2.487545
228.6098,0.575969,2.459714
228.8914,0.570813,2.424432
229.1736,0.563734,2.390245
229.4548,0.559,2.365701
229.7344,0.549719,2.339075
230.0429,0.543859,2.311572
230.3222,0.53568,2.279358
230.6029,0.53207,2.247911
230.8839,0.524242,2.223038
231.166,0.517469,2.19948
231.4489,0.513391,2.155541
231.7467,0.504227,2.130997
232.0296,0.499727,2.092428
232.3107,0.49143,2.06635
232.5946,0.482242,2.042134
232.8789,0.476945,2.016056
233.1602,0.469703,1.97146
233.4446,0.467125,1.929823
233.7284,0.456344,1.923139
234.0104,0.450133,1.884131
234.2957,0.442961,1.849725
234.5776,0.437195,1.821127
234.8572,0.42925,1.797788
235.1402,0.421867,1.770833
235.4212,0.416992,1.730839
235.7028,0.411461,1.703885
235.9845,0.401922,1.681422
236.2671,0.395641,1.652824
236.5468,0.390883,1.62061
236.8325,0.38343,1.57952
237.1125,0.377031,1.564618
237.3918,0.370258,1.530541
237.6773,0.362383,1.505011
237.959,0.356758,1.466223
238.2399,0.350477,1.44387
238.5221,0.343047,1.415162
238.802,0.337141,1.380099
239.0832,0.332594,1.345255
239.3659,0.323664,1.326408
239.6457,0.315578,1.29266
239.9319,0.309766,1.262637
240.2145,0.306953,1.224506
240.494,0.296078,1.19536
240.7764,0.289211,1.174213
241.0593,0.284758,1.146491
241.3437,0.277586,1.097622
241.6239,0.269781,1.074173
241.9064,0.263664,1.045246
242.1891,0.257055,1.015004
242.4698,0.250445,0.980708
242.7529,0.245102,0.958574
243.0331,0.236758,0.929647
243.3155,0.230969,0.900939
243.6,0.224711,0.856234
243.8801,0.218383,0.836292
244.1611,0.210227,0.804845
244.4454,0.203148,0.782492
244.7251,0.198719,0.747648
245.0049,0.191523,0.711708
245.2868,0.18325,0.694067
245.5693,0.179195,0.660209
245.8505,0.172164,0.624598
246.1328,0.164664,0.601369
246.4133,0.156953,0.579564
246.6953,0.150133,0.545706
246.9797,0.144813,0.503411
247.2602,0.138883,0.479853
247.5462,0.13068,0.452789
247.8315,0.123742,0.422109
248.1137,0.121352,0.374774
248.3925,0.116336,0.327
248.6772,0.107922,0.301141
248.9574,0.102367,0.27572
249.2371,0.09543,0.252053
249.5253,0.088094,0.208772
249.8032,0.081414,0.195952
250.0979,0.06857,0.202526
250.3829,0.066625,0.15278
250.6926,0.061422,0.119689
250.9752,0.054367,0.075094
251.2636,0.045461,0.057452
